	GCF_000239075.1:289	GCF_000364805.1:290	GCF_000373405.1:291	GCF_000385945.1:292	GCF_000720395.1:293	GCF_000721595.1:294	GCF_000935135.2:295	GCF_001189025.1:296	GCF_001418625.1:297	GCF_001426325.1:298	GCF_001427565.1:299	GCF_001434355.1:300	GCF_001905485.1:301	GCF_001905575.1:302	GCF_001905595.1:303	GCF_001905645.1:304	GCF_001983595.1:305	GCF_002158965.1:306	GCF_002188345.1:307	GCF_002242735.1:308	GCF_002910875.1:309	GCF_003116675.1:310	GCF_003268965.1:311	GCF_003367645.1:312	GCF_003610995.1:313	GCF_004524875.1:314	GCF_005234185.1:315	GCF_008932075.1:316	GCF_009862355.1:317	GCF_009862365.1:318	GCF_009865135.1:319	GCF_009865505.1:320	GCF_009872615.1:321	GCF_013167895.1:322	GCF_013364315.1:323	GCF_013409565.1:324	GCF_014495705.1:325	GCF_016653995.1:326	GCF_017358145.1:327	GCF_018070745.1:328	GCF_018530825.1:329	GCF_018614445.1:330	GCF_018614515.1:331	GCF_019049185.1:332	GCF_900207595.1:333	GCF_904440635.1:334	GCF_904440645.1:335
GCF_013409565.1:324	0.40095531830000003	0.4236864825	0.4051592483	0.4208033148	0.4183722876	0.4193211059	0.4056044677	0.40504941050000004	0.40665936220000004	0.406981503	0.40834454530000003	0.4091593013	0.40245407800000005	0.4035377109	0.4144572462	0.40897964870000003	0.40761615500000004	0.40457801060000004	0.4000116157	0.42136424	0.40338875280000003	0.4039447128	0.4166230074	0.4068609823	0.40009482160000004	0.4247297914	0.40677852870000003	0.4112677362	0.3553216127	0.4222074334	0.40538358830000004	0.3830203056	0.4051592483	0.9977540421000001	0.4240861117	1.0	0.40282963310000003	0.4102748323	0.4239777785	0.4112898542	0.4064366773	0.4132959744	0.41712946510000004	0.4079391986	0.41510318290000003	0.4142523158	0.4143782532
GCF_014495705.1:325	0.7902312821	0.3461072472	0.558232084	0.5671865155	0.3434105686	0.3427958765	0.8122368485	0.812693054	0.5460488346	0.822447259	0.8249648730000001	0.8193834258	0.9950550263000001	0.7959895074000001	0.5047745736	0.8075343580000001	0.5646809354	0.5524165773	0.8361986471	0.5679576483000001	0.6492970031	0.5577068039	0.3413787634	0.564206318	0.5388456979	0.3433331905	0.6711160439	0.563376941	0.2912222745	0.34429818970000003	0.5515269105	0.5261334378	0.558232084	0.3222146435	0.5680452552	0.3221803469	1.0	0.5485529706	0.5694646547000001	0.7797432493	0.8189073644	0.5081867884	0.5032525248	0.7996266359	0.3399910131	0.5631114730000001	0.5639787568
GCF_016653995.1:326	0.5847449415	0.3515425285	0.7029808596	0.8168508722000001	0.3496706845	0.35256732100000004	0.5716557538	0.5958716843	0.8881447164	0.5974157330000001	0.5987416225000001	0.5959174174	0.5751345604	0.5833898817000001	0.6152895932	0.5928963127	0.6861311739	0.6945867321	0.5706005549000001	0.8896550215000001	0.5725672023	0.6991847640000001	0.3510634432	0.6866736675	0.6615967185	0.350193896	0.6003859133	0.6947832609	0.29462247810000003	0.3481184779	0.6905007875	0.6698166893	0.7029808596	0.3367960716	0.9085520674	0.33703487260000004	0.5634312096	1.0	0.8846587407000001	0.5873031529	0.5939314878	0.6143934714	0.6143734477	0.572651376	0.3484439247	0.6984374602	0.6987101285
GCF_017358145.1:327	0.5916732911	0.3563006145	0.7095082896	0.8364786944	0.3511114187	0.3520971169	0.5874434301	0.6046027078	0.8783473126	0.6065606785000001	0.6087041693	0.60705902	0.5856682945	0.59560217	0.6282828993	0.6043852098	0.6972489426	0.7041646970000001	0.5819959705000001	0.9197771512	0.5839359994000001	0.7079402776	0.3517524399	0.6966001101	0.6755884805	0.3559984118	0.6109163759	0.7033870988	0.29788359270000003	0.3539092345	0.7075799778	0.6780870229	0.7095082896	0.34380033530000004	0.9177055494	0.3439233645	0.5775741205	0.873563332	1.0	0.5954499701	0.6037632288	0.6259975831	0.6252199849	0.5815497456000001	0.34999695480000004	0.7113444516	0.7114413615
GCF_018070745.1:328	0.7963926415	0.34322897950000003	0.557277926	0.569963713	0.3439164589	0.3439718483	0.7936569203	0.835447476	0.5489718529000001	0.8378079228	0.8396777784	0.8341009101	0.7805131240000001	0.7891016129	0.5055288099	0.8290275494	0.5565525119	0.555284259	0.7782861469	0.5718706887	0.6523829284	0.5535823169	0.3432645869	0.5563756384	0.5245235121	0.3403113812	0.6707276204	0.565102717	0.2886142798	0.34210688	0.5499795665	0.5236076098	0.557277926	0.3180295081	0.5708110768	0.3180812901	0.7539874504	0.5529075212	0.5676972884	1.0	0.8339097238000001	0.5078039618	0.5068148665000001	0.7926744578	0.3406844446	0.5631226646	0.5633189709
GCF_018530825.1:329	0.8285161684	0.33929234420000004	0.5617220968000001	0.5668997881	0.3374637247	0.33809744810000003	0.8122621954	0.9336619605	0.5505891566000001	0.9516077433000001	0.9534574370000001	0.9457585564000001	0.8173064167	0.8269603621	0.4954073195	0.8917800221000001	0.553652978	0.5568849325	0.8112200009	0.5734163250000001	0.6414446773	0.5605164909	0.33694159100000004	0.5533187848000001	0.525049749	0.3372621954	0.6783643880000001	0.5634380902	0.2835841126	0.3369275416	0.5421713345	0.522151527	0.5617220968000001	0.3112861025	0.5730711917	0.31107420890000004	0.7836610392000001	0.5533596665	0.5696645401	0.8252775347	1.0	0.4946751347	0.4954853978	0.7979890829	0.3346458842	0.5574472569	0.5571397807
GCF_018614445.1:330	0.5603446725	0.35074680950000003	0.6881339812	0.669122269	0.3524217831	0.35358497	0.5567908451	0.5638296707	0.6463065719000001	0.5724317529	0.5736687226	0.5610213623	0.5607795477	0.5634986911000001	0.8820537843	0.5614455482	0.6876968899	0.6868512557	0.5537047432000001	0.6713747297	0.5663557535	0.6855689213	0.3506744607	0.6875043507	0.6303384648	0.3498805788	0.5604178035	0.7155217342	0.2988743823	0.35342215250000003	0.6676145452000001	0.6588420848000001	0.6881339812	0.35808689320000003	0.6666969532	0.3580722931	0.5504974081	0.6479718989000001	0.6685957519	0.5688732326	0.5599619406	1.0	0.8901989606	0.5629497524	0.3488727789	0.6970132050000001	0.6968713752
GCF_018614515.1:331	0.5815882373	0.3669467951	0.718753694	0.6986126823000001	0.3659170338	0.36821066100000005	0.5822936761	0.5870389478	0.6724640276	0.5918915570000001	0.5937968668	0.5877764520000001	0.5797361887	0.5839188213000001	0.9265407493000001	0.5889812143	0.7165191704	0.7181902397000001	0.5749320852	0.6986041225	0.5828696305000001	0.7177439056	0.36730766670000004	0.7163667238	0.6580428856	0.3660181213	0.5820859304	0.7431897030000001	0.3076131684	0.366955219	0.6946694533000001	0.6818962826	0.718753694	0.3764479363	0.6955152461	0.3766747039	0.5682035142	0.6753486908	0.6960009826	0.5917725346	0.5845953197	0.9278400773000001	1.0	0.5852033395	0.3651499098	0.7275237168	0.7274080912
GCF_019049185.1:332	0.7634182802	0.3198743092	0.5268568821	0.5282245818	0.3197444705	0.31940087040000004	0.7375128342	0.7528248968	0.5068292162	0.7609695805000001	0.7612428788000001	0.7557538457	0.7604948236	0.7603393907	0.4722272172	0.7541237226	0.5210458887	0.5178775841000001	0.7483807243	0.5259502085000001	0.6068905435	0.5268271137	0.3178629086	0.5205108261	0.48826426710000004	0.31871004540000003	0.6329514224	0.5297079498	0.27283592100000004	0.3191689843	0.5097378435000001	0.48721237640000004	0.5268568821	0.297784164	0.5283093833	0.2978193149	0.7299061789	0.5089179487000001	0.5233903441000001	0.7482765897	0.7611727967	0.4743703238	0.4731170843	1.0	0.3160302285	0.5254031726	0.5255602532
GCF_900207595.1:333	0.38848994540000004	0.9266601105000001	0.3839418088	0.3924606463	0.9249059649	0.9051531079	0.3863631863	0.3945821154	0.3789248872	0.3946423412	0.3961783716	0.3955624131	0.3863151684	0.3917133847	0.3634922853	0.3921265557	0.3937008376	0.3819909797	0.3865623114	0.3919643257	0.3818486893	0.38221343550000003	1.0027725593	0.3932199803	0.3741913256	0.8893826172	0.39022699990000004	0.3866945641	0.8387584523	0.9076922242000001	0.3823212723	0.3588376683	0.3839418088	0.3740075282	0.3928724609	0.3742199464	0.3832310353	0.3823876022	0.3889703957	0.3971303198	0.3941715216	0.3630182102	0.3645410831	0.3902492455	1.0	0.38685191090000004	0.38646885280000004
GCF_904440635.1:334	0.6117005146	0.3707017127	0.8617838569	0.7464589544	0.3677126149	0.36858501450000003	0.6061007245000001	0.6175409226	0.718001988	0.6185479203	0.6198990042	0.620400398	0.6034595404	0.6143793351	0.6855257063	0.6205090971	0.944013199	0.8027320474	0.6002737125000001	0.7472578673	0.5988496522	0.8554366967	0.36945090750000004	0.9478896235000001	0.69572033	0.3711473535	0.6282504637	0.8050392242000001	0.3096542794	0.3713272429	0.74693968	0.8095637606	0.8617838569	0.3509609601	0.7483188318	0.3512547793	0.5969995985000001	0.7209163233	0.7435645218	0.6174050487	0.6175753695	0.682163944	0.6831386637	0.6102286113000001	0.36385736890000003	1.0	1.0126166235
GCF_904440645.1:335	0.6112763248	0.3705063756	0.8617000482	0.7465732119	0.3677168951	0.3680743998	0.6064270458000001	0.6174142537	0.7173870773000001	0.618190761	0.6201450433	0.6210552639	0.6040688165	0.6144899115	0.685295356	0.6208515041	0.9441144423000001	0.8022504166000001	0.6001029644	0.7461579094	0.5989985531	0.8550026411	0.36916617970000004	0.9473116976	0.6958687925	0.3705502663	0.6283283531	0.804454008	0.3098630203	0.37149684980000003	0.7471173794	0.8096084801000001	0.8617000482	0.3510897385	0.7483315173	0.3513835762	0.5979565329000001	0.7212429475000001	0.7437124091	0.6176589696	0.6172733954	0.6820678621	0.6830728814	0.6104492923	0.3635198516	1.0126800601000001	1.0
